Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max
Phi Phong Diệt Ma	Phi Phong Thổ Nữ	1	1	17	20069	10	\image\item\equip\mantle\ma_mantle_vn13_s.spr	\image\item\equip\mantle\ma_mantle_vn13.spr	32			5	1	2000000000			1	1	mantle	12	12	lifemax_p	300	300	-1	-1	0	0	lifemax_v	15000	15000	-1	-1	0	0	manamax_p	65	65	-1	-1	0	0	damage_all_resist	180	180	-1	-1	0	0	skilldamageptrim	100	100	-1	-1	0	0	state_stun_attackrate	350	350	-1	-1	0	0	allseriesstateresisttime	300	300	-1	-1	0	0	allseriesstateresistrate	300	300	-1	-1	0	0	allskill_v	3	3			896	896								8	1	7	5																																																								
[Vũ Thần] Thiên Sứ Vũ Dực	Phi Phong Kim Nam	1	1	17	20080	10	\image\item\other\quest\xianhua_da_s.spr	\image\item\other\quest\xianhua_da.spr	32			1	1	2500000000			1	1	mantle	13	13	lifemax_p	370	370	-1	-1	0	0	lifemax_v	30000	30000	-1	-1	0	0	manamax_p	200	200	-1	-1	0	0	damage_all_resist	480	480	-1	-1	0	0	skilldamageptrim	250	250	-1	-1	0	0	state_hurt_attackrate	620	620	-1	-1	0	0	allseriesstateresisttime	650	650	-1	-1	0	0	allseriesstateresistrate	650	650	-1	-1	0	0	allskill_v	5	5			896	896								8	0	7	1																																																								
[Vũ Thần] Thiên Sứ Chi Vũ	Phi Phong Kim Nữ	1	1	17	20081	10	\image\item\other\quest\xianhua_zhong_s.spr	\image\item\other\quest\xianhua_zhong.spr	32			1	1	2500000000			1	1	mantle	13	13	lifemax_p	370	370	-1	-1	0	0	lifemax_v	30000	30000	-1	-1	0	0	manamax_p	200	200	-1	-1	0	0	damage_all_resist	480	480	-1	-1	0	0	skilldamageptrim	250	250	-1	-1	0	0	state_hurt_attackrate	620	620	-1	-1	0	0	allseriesstateresisttime	650	650	-1	-1	0	0	allseriesstateresistrate	650	650	-1	-1	0	0	allskill_v	5	5			896	896								8	1	7	1																																																								
[Vũ Thần] Thiên Sứ Vũ Dực	Phi Phong Mộc Nam	1	1	17	20082	10	\image\item\other\quest\xianhua_da_s.spr	\image\item\other\quest\xianhua_da.spr	32			2	1	2500000000			1	1	mantle	13	13	lifemax_p	370	370	-1	-1	0	0	lifemax_v	30000	30000	-1	-1	0	0	manamax_p	200	200	-1	-1	0	0	damage_all_resist	480	480	-1	-1	0	0	skilldamageptrim	250	250	-1	-1	0	0	state_weak_attackrate	620	620	-1	-1	0	0	allseriesstateresisttime	650	650	-1	-1	0	0	allseriesstateresistrate	650	650	-1	-1	0	0	allskill_v	5	5			896	896								8	0	7	2																																																								
[Vũ Thần] Thiên Sứ Chi Vũ	Phi Phong Mộc Nữ	1	1	17	20083	10	\image\item\other\quest\xianhua_zhong_s.spr	\image\item\other\quest\xianhua_zhong.spr	32			2	1	2500000000			1	1	mantle	13	13	lifemax_p	370	370	-1	-1	0	0	lifemax_v	30000	30000	-1	-1	0	0	manamax_p	200	200	-1	-1	0	0	damage_all_resist	480	480	-1	-1	0	0	skilldamageptrim	250	250	-1	-1	0	0	state_weak_attackrate	620	620	-1	-1	0	0	allseriesstateresisttime	650	650	-1	-1	0	0	allseriesstateresistrate	650	650	-1	-1	0	0	allskill_v	5	5			896	896								8	1	7	2																																																								
[Vũ Thần] Thiên Sứ Vũ Dực	Phi Phong Thủy Nam	1	1	17	20084	10	\image\item\other\quest\xianhua_da_s.spr	\image\item\other\quest\xianhua_da.spr	32			3	1	2500000000			1	1	mantle	13	13	lifemax_p	370	370	-1	-1	0	0	lifemax_v	30000	30000	-1	-1	0	0	manamax_p	200	200	-1	-1	0	0	damage_all_resist	480	480	-1	-1	0	0	skilldamageptrim	250	250	-1	-1	0	0	state_slowall_attackrate	620	620	-1	-1	0	0	allseriesstateresisttime	650	650	-1	-1	0	0	allseriesstateresistrate	650	650	-1	-1	0	0	allskill_v	5	5			896	896								8	0	7	3																																																								
[Vũ Thần] Thiên Sứ Chi Vũ	Phi Phong Thủy Nữ	1	1	17	20085	10	\image\item\other\quest\xianhua_zhong_s.spr	\image\item\other\quest\xianhua_zhong.spr	32			3	1	2500000000			1	1	mantle	13	13	lifemax_p	370	370	-1	-1	0	0	lifemax_v	30000	30000	-1	-1	0	0	manamax_p	200	200	-1	-1	0	0	damage_all_resist	480	480	-1	-1	0	0	skilldamageptrim	250	250	-1	-1	0	0	state_slowall_attackrate	620	620	-1	-1	0	0	allseriesstateresisttime	650	650	-1	-1	0	0	allseriesstateresistrate	650	650	-1	-1	0	0	allskill_v	5	5			896	896								8	1	7	3																																																								
[Vũ Thần] Thiên Sứ Vũ Dực	Phi Phong Hỏa Nam	1	1	17	20086	10	\image\item\other\quest\xianhua_da_s.spr	\image\item\other\quest\xianhua_da.spr	32			4	1	2500000000			1	1	mantle	13	13	lifemax_p	370	370	-1	-1	0	0	lifemax_v	30000	30000	-1	-1	0	0	manamax_p	200	200	-1	-1	0	0	damage_all_resist	480	480	-1	-1	0	0	skilldamageptrim	250	250	-1	-1	0	0	state_burn_attackrate	620	620	-1	-1	0	0	allseriesstateresisttime	650	650	-1	-1	0	0	allseriesstateresistrate	650	650	-1	-1	0	0	allskill_v	5	5			896	896								8	0	7	4																																																								
[Vũ Thần] Thiên Sứ Chi Vũ	Phi Phong Hỏa Nữ	1	1	17	20087	10	\image\item\other\quest\xianhua_zhong_s.spr	\image\item\other\quest\xianhua_zhong.spr	32			4	1	2500000000			1	1	mantle	13	13	lifemax_p	370	370	-1	-1	0	0	lifemax_v	30000	30000	-1	-1	0	0	manamax_p	200	200	-1	-1	0	0	damage_all_resist	480	480	-1	-1	0	0	skilldamageptrim	250	250	-1	-1	0	0	state_burn_attackrate	620	620	-1	-1	0	0	allseriesstateresisttime	650	650	-1	-1	0	0	allseriesstateresistrate	650	650	-1	-1	0	0	allskill_v	5	5			896	896								8	1	7	4																																																								
[Vũ Thần] Thiên Sứ Vũ Dực	Phi Phong Thổ Nam	1	1	17	20088	10	\image\item\other\quest\xianhua_da_s.spr	\image\item\other\quest\xianhua_da.spr	32			5	1	2500000000			1	1	mantle	13	13	lifemax_p	370	370	-1	-1	0	0	lifemax_v	30000	30000	-1	-1	0	0	manamax_p	200	200	-1	-1	0	0	damage_all_resist	480	480	-1	-1	0	0	skilldamageptrim	250	250	-1	-1	0	0	state_stun_attackrate	620	620	-1	-1	0	0	allseriesstateresisttime	650	650	-1	-1	0	0	allseriesstateresistrate	650	650	-1	-1	0	0	allskill_v	5	5			896	896								8	0	7	5																																																								
[Vũ Thần] Thiên Sứ Chi Vũ	Phi Phong Thổ Nữ	1	1	17	20089	10	\image\item\other\quest\xianhua_zhong_s.spr	\image\item\other\quest\xianhua_zhong.spr	32			5	1	2500000000			1	1	mantle	13	13	lifemax_p	370	370	-1	-1	0	0	lifemax_v	30000	30000	-1	-1	0	0	manamax_p	200	200	-1	-1	0	0	damage_all_resist	480	480	-1	-1	0	0	skilldamageptrim	250	250	-1	-1	0	0	state_stun_attackrate	620	620	-1	-1	0	0	allseriesstateresisttime	650	650	-1	-1	0	0	allseriesstateresistrate	650	650	-1	-1	0	0	allskill_v	5	5			896	896								8	1	7	5																																																								
[Cánh] Bá Điệp Vương Giả	Phi Phong Nam	1	1	17	20090	10	\image\AHK\Item\Icon_CanhNewNam.spr	\image\AHK\Item\View_CanhNewNam.spr	32			0	1	1800000000			1	1	mantle	11	11	lifemax_p	250	250	-1	-1	0	0	lifemax_v	14000	14000	-1	-1	0	0	manamax_p	180	180	-1	-1	0	0	damage_all_resist	390	390	-1	-1	0	0	skilldamageptrim	180	180	-1	-1	0	0	seriesstate_added	590	590	-1	-1	0	0	allseriesstateresisttime	590	590	-1	-1	0	0	allseriesstateresistrate	590	590	-1	-1	0	0	allskill_v	3	3	1	1										8	0																																																										
[Cánh] Yêu Tinh Vương Giả	Phi Phong Nữ	1	1	17	20091	10	\image\AHK\Item\Icon_CanhNewNu.spr	\image\AHK\Item\View_CanhNewNu.spr	32			0	1	1800000000			1	1	mantle	11	11	lifemax_p	250	250	-1	-1	0	0	lifemax_v	14000	14000	-1	-1	0	0	manamax_p	180	180	-1	-1	0	0	damage_all_resist	390	390	-1	-1	0	0	skilldamageptrim	180	180	-1	-1	0	0	seriesstate_added	590	590	-1	-1	0	0	allseriesstateresisttime	590	590	-1	-1	0	0	allseriesstateresistrate	590	590	-1	-1	0	0	allskill_v	3	3	1	1										8	1																																																										
[Vũ Thần] Thiên Sứ Vũ Dực	Phi Phong Nam	1	1	17	20092	10	\image\item\other\quest\xianhua_da_s.spr	\image\item\other\quest\xianhua_da.spr	32			0	1	2500000000			1	1	mantle	13	13	lifemax_p	370	370	-1	-1	0	0	lifemax_v	30000	30000	-1	-1	0	0	manamax_p	200	200	-1	-1	0	0	damage_all_resist	480	480	-1	-1	0	0	skilldamageptrim	250	250	-1	-1	0	0	seriesstate_added	620	620	-1	-1	0	0	allseriesstateresisttime	650	650	-1	-1	0	0	allseriesstateresistrate	650	650	-1	-1	0	0	allskill_v	5	5			896	896								8	0																																																										
[Vũ Thần] Thiên Sứ Chi Vũ	Phi Phong Nữ	1	1	17	20093	10	\image\item\other\quest\xianhua_zhong_s.spr	\image\item\other\quest\xianhua_zhong.spr	32			0	1	2500000000			1	1	mantle	13	13	lifemax_p	370	370	-1	-1	0	0	lifemax_v	30000	30000	-1	-1	0	0	manamax_p	200	200	-1	-1	0	0	damage_all_resist	480	480	-1	-1	0	0	skilldamageptrim	250	250	-1	-1	0	0	seriesstate_added	620	620	-1	-1	0	0	allseriesstateresisttime	650	650	-1	-1	0	0	allseriesstateresistrate	650	650	-1	-1	0	0	allskill_v	5	5			896	896								8	1																																																										
